Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Payment Mode
ORD-100640,2023-10-15,2023-10-22,Second Class,CUST-1939,Customer 193,Home Office,East,Telangana,Hyderabad,Technology,Accessories,Accessories Item 7,1,0.05,24868.54,6236.61,Net Banking
ORD-100641,2022-08-08,2022-08-13,First Class,CUST-1194,Customer 15,Home Office,South,Delhi,New Delhi,Furniture,Bookcases,Bookcases Item 11,3,0.1,6101.83,385.7,COD
ORD-100642,2023-09-30,2023-10-05,Same Day,CUST-1480,Customer 327,Home Office,South,Karnataka,Bengaluru,Furniture,Tables,Tables Item 7,1,0.2,661.03,-14.61,Credit Card
ORD-100643,2022-02-27,2022-02-28,Second Class,CUST-1622,Customer 168,Corporate,West,Uttar Pradesh,Lucknow,Office Supplies,Labels,Labels Item 15,4,0.2,529.29,114.47,COD
ORD-100644,2023-10-22,2023-10-29,Same Day,CUST-1126,Customer 205,Corporate,East,Kerala,Kochi,Furniture,Bookcases,Bookcases Item 12,1,0.05,9503.97,261.9,Credit Card
ORD-100645,2023-04-21,2023-04-24,Same Day,CUST-1496,Customer 236,Consumer,North,Uttar Pradesh,Lucknow,Furniture,Chairs,Chairs Item 1,5,0.1,21710.69,2115.3,UPI
ORD-100646,2023-04-01,2023-04-02,First Class,CUST-1366,Customer 38,Corporate,East,Uttar Pradesh,Noida,Furniture,Bookcases,Bookcases Item 14,5,0.15,50614.1,1494.02,Debit Card
ORD-100647,2022-12-27,2023-01-01,First Class,CUST-1732,Customer 24,Corporate,South,Telangana,Hyderabad,Technology,Accessories,Accessories Item 12,3,0.15,95637.85,25795.47,Credit Card
ORD-100648,2022-01-01,2022-01-04,Second Class,CUST-1665,Customer 293,Corporate,West,Karnataka,Bengaluru,Technology,Accessories,Accessories Item 9,4,0.2,6010.21,932.09,Credit Card
ORD-100649,2023-01-22,2023-01-25,Same Day,CUST-1500,Customer 297,Corporate,West,Tamil Nadu,Coimbatore,Office Supplies,Labels,Labels Item 6,3,0.15,725.16,40.15,Debit Card
ORD-100650,2022-12-14,2022-12-15,First Class,CUST-1393,Customer 269,Corporate,West,Karnataka,Mysuru,Technology,Machines,Machines Item 8,2,0.1,17801.64,2842.35,COD
ORD-100651,2022-07-09,2022-07-14,Standard Class,CUST-1513,Customer 178,Consumer,East,Uttar Pradesh,Kanpur,Office Supplies,Storage,Storage Item 5,7,0.1,7551.66,547.78,UPI
ORD-100652,2023-05-20,2023-05-24,First Class,CUST-1873,Customer 139,Consumer,North,Uttar Pradesh,Kanpur,Technology,Accessories,Accessories Item 5,1,0.0,20762.13,4776.68,Credit Card
ORD-100653,2022-07-10,2022-07-15,Second Class,CUST-1922,Customer 130,Consumer,North,West Bengal,Siliguri,Technology,Machines,Machines Item 12,5,0.0,83428.93,18636.14,UPI
ORD-100654,2023-05-23,2023-05-25,Second Class,CUST-1542,Customer 138,Corporate,East,Telangana,Warangal,Office Supplies,Binders,Binders Item 11,1,0.15,827.22,163.47,Net Banking
ORD-100655,2023-01-04,2023-01-11,Second Class,CUST-1161,Customer 357,Corporate,North,Karnataka,Bengaluru,Technology,Machines,Machines Item 12,4,0.1,55701.08,13161.4,UPI
ORD-100656,2023-02-13,2023-02-19,Same Day,CUST-1472,Customer 21,Home Office,South,Telangana,Warangal,Technology,Machines,Machines Item 8,4,0.1,11328.72,2814.89,Net Banking
ORD-100657,2022-04-27,2022-05-01,Second Class,CUST-1113,Customer 26,Corporate,North,Telangana,Hyderabad,Technology,Accessories,Accessories Item 8,6,0.0,95507.3,11180.94,UPI
ORD-100658,2022-05-14,2022-05-17,First Class,CUST-1760,Customer 83,Consumer,West,Delhi,New Delhi,Office Supplies,Paper,Paper Item 7,7,0.0,1372.64,302.18,COD
ORD-100659,2022-02-27,2022-03-03,First Class,CUST-1984,Customer 86,Corporate,East,Karnataka,Mangaluru,Furniture,Furnishings,Furnishings Item 4,1,0.0,11554.98,479.02,Credit Card
ORD-100660,2023-07-10,2023-07-17,First Class,CUST-1442,Customer 263,Consumer,East,Gujarat,Vadodara,Furniture,Furnishings,Furnishings Item 1,4,0.2,25202.81,-276.11,COD
ORD-100661,2023-11-16,2023-11-19,Second Class,CUST-1552,Customer 186,Corporate,North,Karnataka,Mangaluru,Office Supplies,Envelopes,Envelopes Item 1,1,0.0,399.27,14.34,Debit Card
ORD-100662,2023-11-03,2023-11-10,Second Class,CUST-1291,Customer 292,Corporate,South,West Bengal,Siliguri,Furniture,Bookcases,Bookcases Item 11,2,0.05,13972.95,309.78,Debit Card
ORD-100663,2022-06-22,2022-06-25,Second Class,CUST-1220,Customer 262,Corporate,East,Maharashtra,Pune,Technology,Copiers,Copiers Item 10,3,0.0,32165.26,3460.52,UPI
ORD-100664,2022-05-29,2022-06-02,First Class,CUST-1985,Customer 250,Consumer,North,Delhi,New Delhi,Office Supplies,Art,Art Item 9,2,0.0,2748.99,126.72,Net Banking
ORD-100665,2022-03-21,2022-03-24,First Class,CUST-1857,Customer 245,Consumer,West,Uttar Pradesh,Kanpur,Furniture,Furnishings,Furnishings Item 5,4,0.15,17424.82,2985.38,Net Banking
ORD-100666,2022-08-01,2022-08-04,Standard Class,CUST-1584,Customer 310,Corporate,South,Karnataka,Mysuru,Furniture,Chairs,Chairs Item 6,2,0.15,3748.41,228.76,UPI
ORD-100667,2022-07-22,2022-07-24,Second Class,CUST-1634,Customer 218,Home Office,West,Uttar Pradesh,Noida,Furniture,Tables,Tables Item 14,1,0.0,11880.62,-515.23,Credit Card
ORD-100668,2022-08-17,2022-08-22,Same Day,CUST-1341,Customer 133,Corporate,South,Tamil Nadu,Madurai,Furniture,Bookcases,Bookcases Item 7,1,0.1,1045.82,82.69,Credit Card
ORD-100669,2023-11-07,2023-11-12,First Class,CUST-1265,Customer 134,Consumer,West,Kerala,Kochi,Technology,Accessories,Accessories Item 9,3,0.05,52681.12,7938.73,COD
ORD-100670,2022-08-15,2022-08-21,First Class,CUST-1945,Customer 132,Home Office,North,Telangana,Hyderabad,Office Supplies,Labels,Labels Item 7,6,0.0,1295.61,134.95,Credit Card
ORD-100671,2023-10-21,2023-10-27,Second Class,CUST-1225,Customer 95,Consumer,West,Maharashtra,Nagpur,Furniture,Chairs,Chairs Item 2,3,0.0,8490.01,361.06,Credit Card
ORD-100672,2023-06-16,2023-06-18,Second Class,CUST-1832,Customer 68,Consumer,North,West Bengal,Kolkata,Office Supplies,Labels,Labels Item 10,1,0.0,182.31,8.18,Credit Card
ORD-100673,2023-03-17,2023-03-23,Same Day,CUST-1490,Customer 341,Home Office,North,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 13,4,0.0,1593.81,392.0,COD
ORD-100674,2023-02-06,2023-02-13,Standard Class,CUST-1582,Customer 17,Home Office,West,Uttar Pradesh,Noida,Office Supplies,Paper,Paper Item 10,1,0.2,217.41,18.79,Credit Card
ORD-100675,2022-02-16,2022-02-20,Second Class,CUST-1752,Customer 374,Consumer,South,Gujarat,Surat,Furniture,Bookcases,Bookcases Item 13,5,0.1,29816.08,1217.92,Debit Card
ORD-100676,2022-08-21,2022-08-22,Same Day,CUST-1201,Customer 229,Corporate,East,Rajasthan,Udaipur,Office Supplies,Labels,Labels Item 3,5,0.1,3924.76,918.81,Debit Card
ORD-100677,2022-11-01,2022-11-08,Same Day,CUST-1079,Customer 165,Home Office,East,Delhi,New Delhi,Office Supplies,Storage,Storage Item 6,2,0.15,2418.97,499.49,Credit Card
ORD-100678,2023-06-10,2023-06-11,Standard Class,CUST-1316,Customer 58,Home Office,East,Uttar Pradesh,Noida,Office Supplies,Storage,Storage Item 3,5,0.05,2765.2,677.72,UPI
ORD-100679,2022-05-23,2022-05-24,First Class,CUST-1846,Customer 86,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Item 7,5,0.15,1748.22,268.84,Net Banking
ORD-100680,2023-02-19,2023-02-21,Second Class,CUST-1308,Customer 59,Consumer,South,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Item 4,3,0.15,2168.65,53.3,Credit Card
ORD-100681,2023-05-28,2023-06-04,Same Day,CUST-1317,Customer 54,Consumer,South,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Item 14,6,0.1,10474.11,266.63,Net Banking
ORD-100682,2023-01-08,2023-01-10,Same Day,CUST-1733,Customer 274,Home Office,West,Uttar Pradesh,Lucknow,Technology,Copiers,Copiers Item 7,7,0.1,14531.08,3643.69,UPI
ORD-100683,2023-07-20,2023-07-23,Same Day,CUST-1372,Customer 56,Corporate,North,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Item 1,2,0.05,6780.52,-57.28,COD
ORD-100684,2022-09-16,2022-09-17,Same Day,CUST-1356,Customer 304,Home Office,East,Uttar Pradesh,Kanpur,Office Supplies,Storage,Storage Item 11,6,0.2,6514.48,1024.28,COD
ORD-100685,2023-10-18,2023-10-22,Same Day,CUST-1329,Customer 211,Corporate,South,Kerala,Thiruvananthapuram,Technology,Machines,Machines Item 11,1,0.2,18013.25,3824.34,Credit Card
ORD-100686,2023-04-16,2023-04-22,First Class,CUST-1625,Customer 139,Corporate,South,Gujarat,Vadodara,Office Supplies,Labels,Labels Item 7,7,0.0,618.44,136.62,Net Banking
ORD-100687,2022-01-12,2022-01-16,Same Day,CUST-1599,Customer 69,Corporate,South,Kerala,Kochi,Furniture,Tables,Tables Item 11,5,0.05,51855.62,2740.41,Net Banking
ORD-100688,2022-11-26,2022-12-02,Standard Class,CUST-1617,Customer 137,Consumer,West,Telangana,Warangal,Office Supplies,Envelopes,Envelopes Item 11,5,0.1,5642.01,382.46,Debit Card
ORD-100689,2022-12-24,2022-12-25,Standard Class,CUST-1706,Customer 343,Corporate,North,Kerala,Kochi,Furniture,Bookcases,Bookcases Item 13,6,0.15,16352.5,-145.79,COD
ORD-100690,2023-02-12,2023-02-13,First Class,CUST-1474,Customer 58,Corporate,North,Tamil Nadu,Salem,Office Supplies,Envelopes,Envelopes Item 12,2,0.0,184.59,16.37,Net Banking
ORD-100691,2023-10-30,2023-10-31,Same Day,CUST-1338,Customer 336,Corporate,East,Delhi,New Delhi,Technology,Copiers,Copiers Item 10,4,0.2,100741.93,6674.17,COD
ORD-100692,2023-01-08,2023-01-10,Second Class,CUST-1689,Customer 189,Corporate,North,Karnataka,Mysuru,Office Supplies,Storage,Storage Item 9,4,0.1,2605.12,533.29,UPI
ORD-100693,2022-01-08,2022-01-15,Second Class,CUST-1730,Customer 247,Consumer,East,Maharashtra,Pune,Furniture,Tables,Tables Item 12,7,0.05,75403.13,9845.13,Credit Card
ORD-100694,2022-05-02,2022-05-08,First Class,CUST-1271,Customer 171,Consumer,East,Gujarat,Surat,Furniture,Tables,Tables Item 6,2,0.1,19176.98,2887.22,Net Banking
ORD-100695,2022-12-14,2022-12-21,Standard Class,CUST-1570,Customer 345,Corporate,South,Rajasthan,Jaipur,Office Supplies,Envelopes,Envelopes Item 5,4,0.0,4622.91,1041.06,COD
ORD-100696,2023-11-07,2023-11-09,Standard Class,CUST-1848,Customer 398,Consumer,South,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Item 9,1,0.0,65.0,11.03,COD
ORD-100697,2022-03-31,2022-04-02,Same Day,CUST-1609,Customer 42,Corporate,East,Maharashtra,Mumbai,Office Supplies,Labels,Labels Item 3,7,0.15,4404.7,633.27,Net Banking
ORD-100698,2023-10-10,2023-10-15,Standard Class,CUST-1688,Customer 222,Corporate,West,Karnataka,Bengaluru,Technology,Accessories,Accessories Item 15,3,0.0,46981.5,3132.28,COD
ORD-100699,2023-11-29,2023-12-03,Second Class,CUST-1279,Customer 19,Corporate,West,Gujarat,Surat,Furniture,Tables,Tables Item 8,7,0.05,55283.17,3216.68,COD
ORD-100700,2022-11-12,2022-11-16,Same Day,CUST-1324,Customer 170,Corporate,West,Telangana,Hyderabad,Office Supplies,Envelopes,Envelopes Item 13,3,0.05,409.19,34.11,Debit Card
ORD-100701,2022-06-27,2022-06-30,Standard Class,CUST-1491,Customer 38,Corporate,East,Karnataka,Mysuru,Office Supplies,Labels,Labels Item 6,7,0.1,3570.41,419.54,Debit Card
ORD-100702,2023-06-24,2023-06-26,Standard Class,CUST-1007,Customer 256,Consumer,North,Telangana,Warangal,Office Supplies,Envelopes,Envelopes Item 6,3,0.0,4487.52,1075.69,COD
ORD-100703,2022-02-10,2022-02-16,First Class,CUST-1483,Customer 168,Home Office,South,West Bengal,Kolkata,Office Supplies,Labels,Labels Item 8,3,0.0,2637.46,59.74,COD
ORD-100704,2023-12-05,2023-12-10,Same Day,CUST-1935,Customer 32,Corporate,West,Uttar Pradesh,Lucknow,Office Supplies,Labels,Labels Item 13,3,0.0,1492.55,231.6,Net Banking
ORD-100705,2023-05-17,2023-05-22,Standard Class,CUST-1556,Customer 105,Home Office,East,Delhi,New Delhi,Office Supplies,Labels,Labels Item 14,4,0.15,1815.71,66.3,COD
ORD-100706,2022-05-25,2022-06-01,Standard Class,CUST-1081,Customer 135,Consumer,South,Kerala,Thiruvananthapuram,Office Supplies,Paper,Paper Item 6,4,0.0,3608.6,329.24,UPI
ORD-100707,2022-07-20,2022-07-24,Same Day,CUST-1608,Customer 144,Corporate,West,Delhi,New Delhi,Technology,Copiers,Copiers Item 14,7,0.0,297862.76,43337.55,Credit Card
ORD-100708,2023-12-25,2023-12-27,Second Class,CUST-1382,Customer 155,Consumer,North,Karnataka,Bengaluru,Office Supplies,Envelopes,Envelopes Item 6,5,0.2,4601.56,1100.98,Credit Card
ORD-100709,2023-04-06,2023-04-09,Standard Class,CUST-1604,Customer 218,Consumer,West,Kerala,Thiruvananthapuram,Office Supplies,Paper,Paper Item 2,7,0.0,2584.31,153.39,Debit Card
ORD-100710,2023-07-12,2023-07-14,Same Day,CUST-1675,Customer 13,Corporate,South,Rajasthan,Jaipur,Office Supplies,Envelopes,Envelopes Item 12,6,0.0,1654.14,75.09,Credit Card
ORD-100711,2023-07-01,2023-07-08,First Class,CUST-1976,Customer 245,Consumer,West,West Bengal,Kolkata,Furniture,Tables,Tables Item 7,3,0.05,6644.59,1095.55,Net Banking
ORD-100712,2022-09-10,2022-09-11,Same Day,CUST-1306,Customer 335,Corporate,South,Uttar Pradesh,Lucknow,Furniture,Bookcases,Bookcases Item 8,5,0.15,12245.61,952.61,UPI
ORD-100713,2023-01-25,2023-01-27,First Class,CUST-1407,Customer 125,Corporate,East,Kerala,Thiruvananthapuram,Furniture,Chairs,Chairs Item 9,7,0.15,66534.51,8716.21,UPI
ORD-100714,2023-08-17,2023-08-24,First Class,CUST-1276,Customer 338,Consumer,East,Tamil Nadu,Salem,Technology,Phones,Phones Item 10,1,0.1,34780.58,5338.54,Net Banking
ORD-100715,2022-09-13,2022-09-14,First Class,CUST-1489,Customer 8,Consumer,North,Tamil Nadu,Salem,Furniture,Furnishings,Furnishings Item 11,3,0.05,13658.74,1810.93,COD
ORD-100716,2023-12-10,2023-12-11,Standard Class,CUST-1424,Customer 293,Consumer,West,West Bengal,Kolkata,Office Supplies,Paper,Paper Item 11,1,0.0,1036.07,25.02,Debit Card
ORD-100717,2023-03-26,2023-03-29,First Class,CUST-1708,Customer 286,Home Office,East,Tamil Nadu,Salem,Furniture,Bookcases,Bookcases Item 13,1,0.0,4427.63,258.02,Net Banking
ORD-100718,2022-01-10,2022-01-16,Same Day,CUST-1860,Customer 363,Home Office,West,Gujarat,Vadodara,Office Supplies,Art,Art Item 1,3,0.2,2959.18,137.81,UPI
ORD-100719,2022-08-30,2022-09-03,Standard Class,CUST-1092,Customer 105,Consumer,South,Rajasthan,Jaipur,Furniture,Tables,Tables Item 5,6,0.0,32566.67,-1125.78,Credit Card
ORD-100720,2022-09-08,2022-09-10,Same Day,CUST-1196,Customer 133,Corporate,North,Kerala,Kochi,Technology,Accessories,Accessories Item 9,5,0.05,188777.06,52812.19,UPI
ORD-100721,2022-01-05,2022-01-06,Standard Class,CUST-1148,Customer 198,Home Office,West,Karnataka,Mysuru,Furniture,Chairs,Chairs Item 2,3,0.2,9296.21,148.55,UPI
ORD-100722,2022-04-29,2022-05-01,First Class,CUST-1255,Customer 49,Consumer,West,Maharashtra,Nagpur,Office Supplies,Binders,Binders Item 10,3,0.1,1483.74,291.91,Net Banking
ORD-100723,2023-01-09,2023-01-15,Standard Class,CUST-1613,Customer 260,Consumer,East,Telangana,Warangal,Technology,Accessories,Accessories Item 7,1,0.2,28792.51,2483.59,Credit Card
ORD-100724,2022-03-06,2022-03-10,First Class,CUST-1793,Customer 181,Home Office,East,Kerala,Thiruvananthapuram,Office Supplies,Paper,Paper Item 6,7,0.1,5273.86,736.86,UPI
ORD-100725,2022-05-26,2022-06-01,Standard Class,CUST-1329,Customer 148,Consumer,North,Telangana,Hyderabad,Technology,Copiers,Copiers Item 11,7,0.0,144156.9,16212.87,COD
ORD-100726,2022-08-12,2022-08-16,First Class,CUST-1409,Customer 27,Consumer,East,Karnataka,Mysuru,Office Supplies,Envelopes,Envelopes Item 11,1,0.2,531.31,58.83,Credit Card
ORD-100727,2022-08-27,2022-09-01,Second Class,CUST-1571,Customer 34,Home Office,North,Uttar Pradesh,Kanpur,Furniture,Tables,Tables Item 13,5,0.2,32052.38,2690.55,COD
ORD-100728,2022-06-26,2022-06-30,Standard Class,CUST-1127,Customer 237,Home Office,North,West Bengal,Kolkata,Technology,Machines,Machines Item 14,5,0.0,155303.15,9116.26,Credit Card
ORD-100729,2022-10-09,2022-10-12,Standard Class,CUST-1332,Customer 224,Home Office,West,Delhi,New Delhi,Technology,Accessories,Accessories Item 15,6,0.0,125025.4,32105.21,COD
ORD-100730,2022-03-04,2022-03-10,Second Class,CUST-1651,Customer 149,Consumer,North,West Bengal,Kolkata,Technology,Copiers,Copiers Item 11,5,0.05,97313.7,22348.18,COD
ORD-100731,2022-08-05,2022-08-06,Standard Class,CUST-1886,Customer 144,Consumer,South,Tamil Nadu,Chennai,Furniture,Furnishings,Furnishings Item 10,3,0.05,15455.25,547.68,Debit Card
ORD-100732,2023-11-20,2023-11-25,Second Class,CUST-1962,Customer 166,Home Office,North,Maharashtra,Nagpur,Office Supplies,Paper,Paper Item 14,2,0.1,2631.57,616.2,Credit Card
ORD-100733,2023-04-06,2023-04-09,First Class,CUST-1578,Customer 135,Home Office,East,Kerala,Kochi,Technology,Machines,Machines Item 3,5,0.2,13322.4,2484.3,UPI
ORD-100734,2023-09-02,2023-09-04,First Class,CUST-1906,Customer 399,Corporate,East,Telangana,Warangal,Technology,Phones,Phones Item 7,7,0.2,135804.37,34228.03,COD
ORD-100735,2022-04-15,2022-04-21,Standard Class,CUST-1681,Customer 296,Home Office,East,Karnataka,Bengaluru,Furniture,Chairs,Chairs Item 9,1,0.15,7216.19,152.76,UPI
ORD-100736,2022-04-09,2022-04-16,Standard Class,CUST-1331,Customer 227,Consumer,East,Telangana,Warangal,Technology,Copiers,Copiers Item 4,1,0.05,725.44,201.95,Credit Card
ORD-100737,2023-05-26,2023-06-02,Standard Class,CUST-1703,Customer 335,Consumer,North,Tamil Nadu,Salem,Office Supplies,Storage,Storage Item 13,1,0.05,911.89,175.16,Credit Card
ORD-100738,2023-01-20,2023-01-21,Same Day,CUST-1914,Customer 33,Home Office,South,Rajasthan,Udaipur,Office Supplies,Binders,Binders Item 8,6,0.15,4970.81,1051.7,Debit Card
ORD-100739,2023-02-09,2023-02-13,Same Day,CUST-1285,Customer 204,Corporate,North,West Bengal,Siliguri,Office Supplies,Envelopes,Envelopes Item 3,4,0.1,4881.48,884.4,Debit Card
ORD-100740,2023-06-02,2023-06-03,First Class,CUST-1585,Customer 256,Home Office,South,Telangana,Warangal,Technology,Phones,Phones Item 14,4,0.05,38043.48,3356.97,Debit Card
ORD-100741,2023-04-21,2023-04-28,Standard Class,CUST-1534,Customer 302,Consumer,South,Kerala,Kochi,Technology,Phones,Phones Item 9,4,0.0,16236.88,3244.79,Debit Card
ORD-100742,2023-12-10,2023-12-12,Standard Class,CUST-1174,Customer 339,Consumer,South,Maharashtra,Pune,Office Supplies,Paper,Paper Item 9,6,0.2,3835.16,168.3,UPI
ORD-100743,2023-10-07,2023-10-12,Same Day,CUST-1631,Customer 191,Consumer,North,Rajasthan,Jaipur,Technology,Phones,Phones Item 2,2,0.05,15625.52,1681.68,UPI
ORD-100744,2023-03-13,2023-03-18,Standard Class,CUST-1661,Customer 257,Corporate,East,Karnataka,Bengaluru,Technology,Machines,Machines Item 1,1,0.15,25819.49,2352.11,Credit Card
ORD-100745,2022-01-23,2022-01-29,Standard Class,CUST-1703,Customer 6,Home Office,South,West Bengal,Kolkata,Office Supplies,Labels,Labels Item 8,5,0.1,3735.89,496.14,Debit Card
ORD-100746,2023-07-19,2023-07-24,Second Class,CUST-1564,Customer 365,Consumer,West,Kerala,Kochi,Office Supplies,Storage,Storage Item 6,5,0.0,2269.62,469.26,Credit Card
ORD-100747,2023-11-08,2023-11-14,Second Class,CUST-1527,Customer 273,Corporate,East,Telangana,Hyderabad,Office Supplies,Labels,Labels Item 12,5,0.0,366.78,16.92,Credit Card
ORD-100748,2023-12-15,2023-12-21,Second Class,CUST-1092,Customer 221,Corporate,North,Karnataka,Mangaluru,Technology,Copiers,Copiers Item 14,6,0.0,110747.48,9041.02,UPI
ORD-100749,2023-04-03,2023-04-09,Same Day,CUST-1132,Customer 296,Corporate,South,West Bengal,Siliguri,Furniture,Bookcases,Bookcases Item 9,3,0.05,10523.8,1135.83,COD
ORD-100750,2022-03-24,2022-03-31,Same Day,CUST-1787,Customer 367,Corporate,East,Rajasthan,Udaipur,Furniture,Tables,Tables Item 8,2,0.05,15705.53,-653.36,Credit Card
ORD-100751,2022-05-25,2022-06-01,Same Day,CUST-1053,Customer 294,Consumer,East,Rajasthan,Jaipur,Technology,Copiers,Copiers Item 5,4,0.2,13543.62,922.15,Net Banking
ORD-100752,2022-03-26,2022-03-30,Same Day,CUST-1165,Customer 318,Corporate,East,Delhi,New Delhi,Office Supplies,Labels,Labels Item 7,2,0.0,1649.32,56.34,UPI
ORD-100753,2022-03-19,2022-03-22,First Class,CUST-1652,Customer 356,Home Office,East,Maharashtra,Mumbai,Furniture,Tables,Tables Item 10,2,0.2,13226.12,1767.05,COD
ORD-100754,2023-04-02,2023-04-08,Second Class,CUST-1660,Customer 266,Home Office,South,Rajasthan,Udaipur,Furniture,Tables,Tables Item 12,6,0.1,57318.16,9435.49,UPI
ORD-100755,2022-01-01,2022-01-07,First Class,CUST-1530,Customer 220,Corporate,East,West Bengal,Kolkata,Technology,Copiers,Copiers Item 4,5,0.0,155985.19,16155.07,Debit Card
ORD-100756,2022-02-20,2022-02-23,First Class,CUST-1596,Customer 319,Corporate,South,Uttar Pradesh,Kanpur,Office Supplies,Art,Art Item 13,6,0.0,2377.26,498.18,UPI
ORD-100757,2023-11-16,2023-11-17,First Class,CUST-1842,Customer 250,Corporate,North,Gujarat,Ahmedabad,Furniture,Furnishings,Furnishings Item 6,3,0.05,22998.65,-441.25,COD
ORD-100758,2023-12-18,2023-12-24,Same Day,CUST-1800,Customer 97,Consumer,East,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Item 15,3,0.0,5588.11,-3.97,Net Banking
ORD-100759,2023-03-22,2023-03-26,First Class,CUST-1195,Customer 95,Home Office,North,West Bengal,Kolkata,Technology,Phones,Phones Item 10,6,0.2,157232.41,11779.22,Credit Card
ORD-100760,2023-03-25,2023-03-30,Same Day,CUST-1897,Customer 141,Corporate,West,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Item 4,4,0.2,24012.55,4003.22,UPI
ORD-100761,2023-05-03,2023-05-08,Second Class,CUST-1997,Customer 282,Home Office,East,Delhi,New Delhi,Office Supplies,Art,Art Item 5,6,0.0,3462.96,616.74,Credit Card
ORD-100762,2022-02-03,2022-02-05,Same Day,CUST-1572,Customer 268,Corporate,North,West Bengal,Siliguri,Office Supplies,Labels,Labels Item 9,2,0.0,180.76,38.15,Debit Card
ORD-100763,2022-12-14,2022-12-16,First Class,CUST-1761,Customer 87,Home Office,East,Rajasthan,Jaipur,Technology,Copiers,Copiers Item 6,1,0.1,1980.02,176.96,Net Banking
